xi,eta,X,Y,uX,uY,epsilon_X,epsilon_Y,gamma_XY,sigma_XX,sigma_YY,sigma_XY,fx,fy,dxidx,dxidy,detadx,detady,
0.098347,0.88562,1.4752,0.57843,171.71,2578.2,-2.2755,0.75849,-0.80697,-3.034,7.0918e-08,-0.40349,0,0,0.066667,-1.579e-16,0,0.66667
0.42111,0.88824,6.3166,0.58236,143.59,1230.3,-9.8094,3.2698,-0.80243,-13.079,2.7089e-12,-0.40121,0,0,0.066667,-6.3159e-16,7.7106e-17,0.66667
0.95789,0.4772,14.368,-0.034205,-0.82612,8.7697,1.3106,-0.43686,-1.9923,1.7474,-1.7472e-07,-0.99616,0,0,0.066667,-0,-0,0.66667
0.53317,0.77997,7.9975,0.41995,90.004,838.64,-8.9561,2.9854,-1.3781,-11.941,6.5761e-12,-0.68907,0,0,0.066667,2.3685e-16,0,0.66667
0.69188,0.39922,10.378,-0.15117,-23.557,390,4.1837,-1.3946,-1.9161,5.5782,3.6984e-12,-0.95807,0,0,0.066667,-6.3159e-16,0,0.66667
0.31552,0.26626,4.7327,-0.35062,-94.554,1642.1,4.425,-1.475,-1.5631,5.9,2.9653e-11,-0.78157,0,0,0.066667,6.3159e-16,0,0.66667
0.6865,0.27109,10.298,-0.34337,-54.305,403.25,9.429,-3.143,-1.5882,12.572,3.6353e-12,-0.79412,0,0,0.066667,6.3159e-16,0,0.66667
0.83463,0.64719,12.519,0.22078,19.978,120.07,-7.3709,2.457,-1.8208,-9.8278,-3.0092e-10,-0.91041,0,0,0.066667,-0,-0,0.66667
0.018288,0.040255,0.27432,-0.68962,-206.75,2938.6,0.50442,-0.16816,-0.31056,0.67255,-3.12e-05,-0.15528,0,0,0.066667,-0,-0,0.66667
0.75014,0.38441,11.252,-0.17338,-22.649,262.99,5.2024,-1.7341,-1.9044,6.9365,2.7347e-12,-0.95218,0,0,0.066667,-0,-0,0.66667
0.98886,0.68293,14.833,0.27439,1.6849,1.289,-10.853,3.6178,-1.7298,-14.471,1.7978e-06,-0.8649,0,0,0.066667,-0,-0,0.66667
0.74817,0.69364,11.222,0.29045,38.218,267.21,-8.6923,2.8974,-1.7047,-11.59,-1.4424e-12,-0.85236,0,0,0.066667,-0,-0,0.66667
0.28044,0.87009,4.2067,0.55513,153.29,1787,-6.2273,2.0758,-0.91315,-8.3031,5.4605e-12,-0.45657,0,0,0.066667,6.3975e-16,-4.3798e-17,0.66667
0.78928,0.78155,11.839,0.42232,47.601,191.2,-13.333,4.4444,-1.3608,-17.778,6.9101e-11,-0.68042,0,0,0.066667,2.5264e-15,0,0.66667
0.10323,0.17645,1.5484,-0.48532,-143.88,2556.3,2.0039,-0.66797,-1.1568,2.6719,-5.5391e-08,-0.57842,0,0,0.066667,-0,-0,0.66667
0.44789,0.24052,6.7184,-0.38921,-93.174,1131.4,6.9731,-2.3244,-1.457,9.2974,1.5747e-12,-0.72848,0,0,0.066667,-6.3159e-16,0,0.66667
0.9086,0.94322,13.629,0.66483,34.712,41.07,-24.163,8.0542,-0.43141,-32.217,-2.2453e-06,-0.2157,0,0,0.066667,2.5264e-15,0,0.66667
0.29361,0.66536,4.4042,0.24804,67.869,1731.8,-2.9132,0.97106,-1.7811,-3.8842,4.15e-12,-0.89054,0,0,0.066667,6.3159e-16,0,0.66667
0.28778,0.26459,4.3166,-0.35312,-97.002,1756.1,4.0648,-1.3549,-1.5505,5.4197,-1.8212e-12,-0.77524,0,0,0.066667,-0,-0,0.66667
0.13003,0.17012,1.9504,-0.49481,-145.77,2436.9,2.5736,-0.85786,-1.1251,3.4315,6.5256e-09,-0.56257,0,0,0.066667,-0,-0,0.66667
0.019367,0.14803,0.2905,-0.52795,-158.17,2933.7,0.40898,-0.13634,-1.0076,0.5453,-1.7793e-05,-0.5038,0,0,0.066667,1.9737e-17,0,0.66667
